Dropped,Sector,Parameter,Coefficient,Std Error,t-value,P-value,R-squared,Adj R-squared,F-statistic,Prob (F-statistic),RMSE
Utilities_w,Industrials_w,const,8.554643692579898,10.06690001769437,0.8497793439433775,0.39544777584726476,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Basic Materials_lr,0.03419844138499575,0.028552805882006885,1.1977261193284885,0.23102365746622278,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Communication Services_lr,-0.037940312023180385,0.02633256614599514,-1.4408133188702021,0.14963742966979604,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Consumer Cyclical_lr,-0.01933371910408408,0.030013167093814797,-0.6441745732348397,0.5194622370947755,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Consumer Defensive_lr,-0.09975250301808412,0.049257420887119666,-2.025126391547805,0.04285438756275694,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Energy_lr,-0.04582510712724709,0.0200769426931778,-2.282474370105095,0.022461348970160017,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Financial Services_lr,0.04489635168715317,0.03976536136599257,1.1290316533008709,0.258884481056328,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Healthcare_lr,0.025959378128490116,0.03174433372488562,0.8177641513433166,0.41349187156089495,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Industrials_lr,0.001481793129956388,0.040939390531525476,0.03619480189416424,0.9711270307630052,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Real Estate_lr,-0.02210667009023206,0.02588465635205799,-0.8540453382713904,0.39307986892113966,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Technology_lr,0.024028431964738972,0.022067630239890137,1.0888542042590703,0.2762181840453556,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,Utilities_lr,0.04870811102595521,0.02509374285023082,1.9410460733842732,0.052252689162306756,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Industrials_w,portfolio_value_ln,-0.25276672006877715,0.4072602798832749,-0.6206515404380284,0.5348289202715911,0.13971609409407848,0.007364723954705998,2.364890792072419,0.011860770529462853,1.5614319128091292
Utilities_w,Real Estate_w,const,3.11620014861761,1.0276370075061323,3.032393856834719,0.0024262240814307535,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Basic Materials_lr,0.0007489361841067198,0.003481584178254594,0.21511362235170212,0.8296787334149803,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Communication Services_lr,0.005140873853540252,0.0032392185253716406,1.5870722562474946,0.11249628059548222,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Consumer Cyclical_lr,-0.010912839512116308,0.005161413984585762,-2.1143119975857037,0.03448862831908726,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
Utilities_w,Real Estate_w,Consumer Defensive_lr,-0.009503770409372477,0.006547497590654634,-1.4515118604911572,0.14663738202713208,0.2648397135177625,0.1517381309820337,2.7225236667030352,0.003991867598137894,0.1836956441847355
